Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";84;0;0;0;0;0;63;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"komunalne";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";2010;0;0;0;0;0;1669;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"ogółem";"mieszkania";"";"-";0;0;0;0;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"ogółem";"izby";"";"-";0;0;0;0;0;0;7;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";0;0;0;0;0;0;190;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne";"mieszkania";"";"-";0;0;0;0;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne";"izby";"";"-";0;0;0;0;0;0;7;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";0;0;0;0;0;0;190;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";0;0;0;0;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";0;0;0;0;0;0;7;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"1-3 kwartały";"zakładowe";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";0;0;0;0;0;0;190;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"ogółem";"mieszkania";"";"-";9363;11044;9606;13039;10158;10101;10766;9635;8653;7960;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"ogółem";"izby";"";"-";24372;29164;25802;33170;27528;27274;30150;26469;24254;22686;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";537953;619706;549676;730489;593051;597950;663941;579139;540792;507513;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne";"mieszkania";"";"-";9042;10808;9447;12829;9979;9952;10559;9400;8464;7880;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne";"izby";"";"-";23721;28623;25478;32758;27154;26880;29697;25975;23844;22435;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";522422;605103;541722;719990;584455;588074;653026;565182;529571;501054;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";704;701;771;898;1060;1003;1254;1011;1067;1166;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";3898;3723;4099;4600;5139;5069;6170;4901;5283;5569;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";100620;98499;107243;121845;132972;136050;165513;133493;139602;151215;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";8338;10107;8676;11931;8919;8949;9305;8389;7397;6714;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";19823;24900;21379;28158;22015;21811;23527;21074;18561;16866;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";421802;506604;434479;598145;451483;452024;487513;431689;389969;349839;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"mieszkania";"";"-";2;8;7;7;0;18;0;22;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"izby";"";"-";2;23;16;12;0;22;0;31;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"powierzchnia użytkowa mieszkań";"";"-";114;588;308;592;0;959;0;733;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"rozbudowa budynków";"mieszkania";"";"-";278;91;133;114;140;75;127;192;156;54;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"rozbudowa budynków";"izby";"";"-";540;195;258;217;280;181;264;394;350;175;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"rozbudowa budynków";"powierzchnia użytkowa mieszkań";"";"-";13094;5428;6434;5145;6427;4460;6254;10779;9607;4667;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"przebudowa (adaptacja) budynków";"mieszkania";"";"-";41;137;19;89;39;56;80;21;33;26;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"przebudowa (adaptacja) budynków";"izby";"";"-";109;323;50;183;94;191;189;69;60;76;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"ogółem";"przebudowa (adaptacja) budynków";"powierzchnia użytkowa mieszkań";"";"-";2323;8587;1212;4762;2169;4457;4661;2445;1614;1792;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"ogółem";"mieszkania";"";"-";604;458;475;474;473;551;586;469;504;449;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"ogółem";"izby";"";"-";2839;2570;2756;2725;2733;2997;3356;2607;2791;2449;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";76763;70857;74856;77117;77614;84863;96643;78399;83649;74601;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne";"mieszkania";"";"-";563;431;453;443;460;518;569;454;493;415;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne";"izby";"";"-";2695;2465;2679;2610;2683;2890;3291;2547;2751;2310;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";73560;68463;73203;74318;76200;82131;95165;76466;82582;70830;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";383;403;441;439;453;483;566;451;493;415;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";2305;2395;2633;2591;2655;2799;3282;2539;2751;2310;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";63729;66862;72174;73675;75521;80135;94973;76267;82582;70830;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";180;28;12;4;7;35;3;3;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";390;70;46;19;28;91;9;8;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";9831;1601;1029;643;679;1996;192;199;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"mieszkania";"";"-";2;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"izby";"";"-";2;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"nowe budynki niemieszkalne oraz zbiorowego zamieszkania";"powierzchnia użytkowa mieszkań";"";"-";114;0;0;0;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"rozbudowa budynków";"mieszkania";"";"-";26;16;12;12;5;26;8;7;4;23;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"rozbudowa budynków";"izby";"";"-";88;58;46;59;21;82;30;29;13;94;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"rozbudowa budynków";"powierzchnia użytkowa mieszkań";"";"-";1925;1294;1003;1364;468;2019;649;1002;258;2620;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"przebudowa (adaptacja) budynków";"mieszkania";"";"-";13;11;10;19;8;7;9;8;7;11;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"przebudowa (adaptacja) budynków";"izby";"";"-";54;47;31;56;29;25;35;31;27;45;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"indywidualne";"przebudowa (adaptacja) budynków";"powierzchnia użytkowa mieszkań";"";"-";1164;1100;650;1435;946;713;829;931;809;1151;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"ogółem";"mieszkania";"";"-";112;133;0;78;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"ogółem";"izby";"";"-";249;343;0;184;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";5560;6888;0;4450;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne";"mieszkania";"";"-";112;133;0;78;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne";"izby";"";"-";249;343;0;184;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";5560;6888;0;4450;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";112;133;0;78;298;90;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"izby";"";"-";249;343;0;184;738;272;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"spółdzielcze";"nowe budynki mieszkalne wielorodzinne";"powierzchnia użytkowa mieszkań";"";"-";5560;6888;0;4450;13676;4728;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"ogółem";"mieszkania";"";"-";8597;10453;9131;12308;9222;9460;10130;9166;8149;7511;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"ogółem";"izby";"";"-";21192;26251;23046;29913;23700;24005;26714;23862;21463;20237;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"ogółem";"powierzchnia użytkowa mieszkań";"";"-";453455;541961;474820;641752;495159;508359;565176;500740;457143;432912;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"mieszkania";"";"-";8317;10244;8994;12129;9056;9344;9940;8946;7971;7465;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"izby";"";"-";20685;25815;22799;29616;23376;23718;26326;23428;21093;20125;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne";"powierzchnia użytkowa mieszkań";"";"-";441127;529752;468519;634052;487977;501215;555739;488716;446989;430224;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"mieszkania";"";"-";319;298;330;459;607;520;684;560;574;751;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"izby";"";"-";1585;1328;1466;2009;2484;2270;2871;2362;2532;3259;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne jednorodzinne";"powierzchnia użytkowa mieszkań";"";"-";36726;31637;35069;48170;57451;55915;70087;57226;57020;80385;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Mieszkania oddane do użytkowania (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Wyszczególnienie; Zakres przedmiotowy)";"rok";"przeznaczone na sprzedaż lub wynajem";"nowe budynki mieszkalne wielorodzinne";"mieszkania";"";"-";7998;9946;8664;11670;8449;8824;9256;8386;7397;6714;
