Kategoria;Grupa;Podgrupa (wymiary);Wymiar 1;Wymiar 2;Wymiar 3;Wymiar 4;Wymiar 5;Jednostka miary;"2016";"2017";"2018";"2019";"2020";"2021";"2022";"2023";"2024";"2025";
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"ogółem";"wielorodzinny";"6";"kubatura";"m3";;37165;269000;291981;263598;79304;124918;240786;155108;159145;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"ogółem";"wielorodzinny";"7";"liczba budynków";"-";;11;7;7;12;10;4;9;6;8;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"ogółem";"wielorodzinny";"7";"kubatura";"m3";;334136;135935;173675;225133;301063;135965;353117;144664;288745;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"ogółem";"wielorodzinny";"8 i więcej";"liczba budynków";"-";;12;12;24;15;12;6;11;9;15;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"ogółem";"wielorodzinny";"8 i więcej";"kubatura";"m3";;783591;385854;955244;404098;380592;253375;533887;289012;661747;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"ogółem";"liczba budynków";"-";;177;129;111;102;157;130;220;96;121;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"ogółem";"kubatura";"m3";;169061;118040;108984;113614;157395;135475;216502;101136;132118;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"1";"liczba budynków";"-";;18;26;18;17;32;15;29;14;31;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"1";"kubatura";"m3";;13573;17105;12746;12071;19457;13496;25061;9601;25973;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"2";"liczba budynków";"-";;137;90;85;67;114;102;175;77;72;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"2";"kubatura";"m3";;125352;85764;86028;75388;122720;105687;172948;84217;78274;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"3";"liczba budynków";"-";;22;13;8;17;10;12;16;5;17;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"3";"kubatura";"m3";;30136;15171;10210;24791;13534;14681;18493;7318;27138;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"4";"liczba budynków";"-";;0;0;0;1;1;1;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"ogółem";"4";"kubatura";"m3";;0;0;0;1364;1684;1611;0;0;733;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"ogółem";"liczba budynków";"-";;177;129;111;102;157;130;220;96;121;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"ogółem";"kubatura";"m3";;169061;118040;108984;113614;157395;135475;216502;101136;132118;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"1";"liczba budynków";"-";;18;26;18;17;32;15;29;14;31;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"1";"kubatura";"m3";;13573;17105;12746;12071;19457;13496;25061;9601;25973;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"2";"liczba budynków";"-";;137;90;85;67;114;102;175;77;72;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"2";"kubatura";"m3";;125352;85764;86028;75388;122720;105687;172948;84217;78274;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"3";"liczba budynków";"-";;22;13;8;17;10;12;16;5;17;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"3";"kubatura";"m3";;30136;15171;10210;24791;13534;14681;18493;7318;27138;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"4";"liczba budynków";"-";;0;0;0;1;1;1;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"indywidualne";"jednorodzinny";"4";"kubatura";"m3";;0;0;0;1364;1684;1611;0;0;733;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"ogółem";"liczba budynków";"-";;1;0;5;0;0;4;1;0;2;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"ogółem";"kubatura";"m3";;47836;0;101576;0;0;151730;37538;0;24945;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"4";"liczba budynków";"-";;0;0;0;0;0;0;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"4";"kubatura";"m3";;0;0;0;0;0;0;0;0;7110;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"5";"liczba budynków";"-";;0;0;2;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"5";"kubatura";"m3";;0;0;44667;0;0;36489;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"6";"liczba budynków";"-";;0;0;0;0;0;0;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"6";"kubatura";"m3";;0;0;0;0;0;0;0;0;17835;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"7";"liczba budynków";"-";;1;0;1;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"7";"kubatura";"m3";;47836;0;22095;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"8 i więcej";"liczba budynków";"-";;0;0;2;0;0;2;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"ogółem";"8 i więcej";"kubatura";"m3";;0;0;34814;0;0;115241;37538;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"ogółem";"liczba budynków";"-";;1;0;5;0;0;4;1;0;2;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"ogółem";"kubatura";"m3";;47836;0;101576;0;0;151730;37538;0;24945;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"4";"liczba budynków";"-";;0;0;0;0;0;0;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"4";"kubatura";"m3";;0;0;0;0;0;0;0;0;7110;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"5";"liczba budynków";"-";;0;0;2;0;0;2;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"5";"kubatura";"m3";;0;0;44667;0;0;36489;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"6";"liczba budynków";"-";;0;0;0;0;0;0;0;0;1;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"6";"kubatura";"m3";;0;0;0;0;0;0;0;0;17835;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"7";"liczba budynków";"-";;1;0;1;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"7";"kubatura";"m3";;47836;0;22095;0;0;0;0;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"8 i więcej";"liczba budynków";"-";;0;0;2;0;0;2;1;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"spółdzielcze";"wielorodzinny";"8 i więcej";"kubatura";"m3";;0;0;34814;0;0;115241;37538;0;0;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"ogółem";"liczba budynków";"-";;153;128;166;213;325;74;238;153;143;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"ogółem";"kubatura";"m3";;1481465;1502271;1680548;1254126;1416746;609480;1392132;1044313;1398449;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"1";"liczba budynków";"-";;3;4;3;2;7;3;6;3;6;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"1";"kubatura";"m3";;4648;3328;1983;1517;5620;4947;4383;2227;3520;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"2";"liczba budynków";"-";;79;33;73;128;180;22;110;85;75;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"2";"kubatura";"m3";;47977;57804;60810;108525;165902;26096;93201;77018;57560;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"3";"liczba budynków";"-";;34;22;34;16;89;24;90;21;23;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"3";"kubatura";"m3";;65442;92335;87089;26593;201501;61939;172007;109117;32453;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"4";"liczba budynków";"-";;7;24;12;13;17;4;4;12;5;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"4";"kubatura";"m3";;114794;314920;105951;89141;111968;24968;54350;97663;89240;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"5";"liczba budynków";"-";;7;15;3;11;7;5;4;10;7;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"5";"kubatura";"m3";;150415;243095;60724;135521;193883;92513;55332;169504;123874;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"6";"liczba budynków";"-";;2;11;13;16;4;8;8;7;4;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"6";"kubatura";"m3";;37165;269000;291981;263598;79304;124918;240786;155108;141310;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"7";"liczba budynków";"-";;9;7;6;12;10;4;8;6;8;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"7";"kubatura";"m3";;277433;135935;151580;225133;301063;135965;332719;144664;288745;
"PRZEMYSŁ I BUDOWNICTWO";"BUDOWNICTWO MIESZKANIOWE";"Budynki mieszkalne nowe oddane do użytkowania - kondygnacje (dane kwartalne) (Wymiary: Okresy; Formy budownictwa; Rodzaje budynków; Liczba kondygnacji; Zakres przedmiotowy)";"1 kwartał";"przeznaczone na sprzedaż lub wynajem";"ogółem";"8 i więcej";"liczba budynków";"-";;12;12;22;15;11;4;8;9;15;
